longitude,latitude
4.898602,52.3547746
4.8988355,52.3545386
4.9069962,52.3452448
4.8938778,52.354098
4.8931474,52.3536995
4.8928267,52.3537932
4.8923793,52.3537307
4.8921276,52.3535581
4.9143804,52.3629723
4.8811332,52.3878811
4.8611569,52.3481987
4.9443995,52.3405283
4.8901366,52.3532777
4.8893438,52.3533027
4.8889804,52.3527418
4.8891469,52.3529108
4.8885699,52.353192
4.8877929,52.3529418
4.8868584,52.3527131
4.8536599,52.366566
4.9021813,52.3625323
4.8534156,52.3671411
4.8657433,52.3615835
4.9088128,52.3512778
4.8878492,52.3524903
4.8878492,52.3524903
4.8812904,52.373414
4.8812904,52.373414
4.9256903,52.3530413
4.8884206,52.3522912
4.8884206,52.3522912
4.8887629,52.3526117
4.8887629,52.3526117
4.8793472,52.3729267
4.8793472,52.3729267
4.9128375,52.34362
4.8891502,52.3522515
4.9127801,52.3432452
4.8895893,52.3524839
4.8895893,52.3524839
4.9126168,52.3430469
4.8900178,52.3525046
4.8900178,52.3525046
4.9126775,52.3427679
4.8499006,52.3770956
4.8904835,52.3528422
4.8904835,52.3528422
4.9077069,52.347627
4.9307897,52.370468
4.8914596,52.3523353
4.8914596,52.3523353
4.8497831,52.3773089
4.8918063,52.353019
4.8918063,52.353019
4.8495564,52.377538
4.8922243,52.3530754
4.8922243,52.3530754
4.892627,52.3528531
4.892627,52.3528531
4.8484892,52.3774473
4.8931246,52.3531969
4.8931246,52.3531969
4.8936145,52.3529853
4.8936145,52.3529853
4.8720654,52.3810544
4.8940141,52.3530391
4.8940141,52.3530391
4.8730781,52.3811299
4.8730626,52.3813203
4.8734201,52.3810772
4.8717702,52.3810962
4.8731874,52.38135
4.8951764,52.35323
4.8951764,52.35323
4.8955776,52.3533092
4.8955776,52.3533092
4.8960634,52.3534054
4.8960634,52.3534054
4.8902349,52.3885302
4.8964656,52.353485
4.8964656,52.353485
4.8901735,52.3882669
4.8969692,52.3535849
4.8969692,52.3535849
4.890156,52.3879371
4.8974052,52.3536712
4.8974052,52.3536712
4.8899661,52.3873842
4.8978461,52.3537583
4.8978461,52.3537583
4.8900524,52.3872732
4.8982953,52.3538472
4.8982953,52.3538472
4.8889308,52.3872317
4.8993684,52.3543875
4.8993684,52.3543875
4.8996005,52.3541576
4.8996005,52.3541576
4.8886886,52.3872159
4.8999758,52.3542748
4.8999758,52.3542748
4.8517249,52.3771172
4.8518631,52.3768524
4.9003573,52.3543947
4.9003573,52.3543947
4.9009975,52.3548975
4.9009975,52.3548975
4.9018835,52.3542726
4.9018835,52.3542726
4.9348603,52.3544588
4.901993,52.3549042
4.901993,52.3549042
4.9021858,52.3552695
4.9021858,52.3552695
4.8827845,52.3733903
4.9028022,52.3554632
4.9028022,52.3554632
4.9032852,52.355285
4.903108,52.3555591
4.903108,52.3555591
4.8827504,52.3730305
4.9034211,52.3550976
4.9032664,52.3556709
4.9034226,52.3557936
4.9034226,52.3557936
4.8431987,52.3737442
4.9043243,52.355699
4.9043243,52.355699
4.9276863,52.388275
4.9046961,52.3551347
4.9031131,52.3547906
4.9024492,52.3544421
4.9021248,52.3543447
4.8532903,52.3673046
4.9012595,52.3541
4.9002546,52.353894
4.8998403,52.353787
4.9255276,52.3528574
4.8999228,52.353522
4.9008734,52.3535757
4.9016322,52.3538241
4.9022287,52.3538672
4.9022287,52.3538672
4.9063781,52.3576999
4.8397697,52.3683614
4.9027409,52.3541409
4.8498969,52.3981707
4.8501742,52.3980745
4.8504751,52.397941
4.9041286,52.3548282
4.850785,52.3978024
4.905389,52.3543162
4.9046254,52.3541691
4.9042553,52.3540597
4.9039701,52.3538629
4.902424,52.3535811
4.902424,52.3535811
4.8534171,52.3689718
4.8511017,52.3976572
4.9020526,52.3534473
4.9010009,52.3532427
4.8995913,52.3529394
4.8986941,52.3532691
4.898416,52.3531244
4.8979416,52.3531564
4.8962809,52.3528788
4.8958336,52.3528049
4.8514812,52.3975848
4.8949805,52.3525229
4.8947622,52.3523043
4.8946785,52.3528831
4.8944397,52.3525818
4.8940247,52.3523893
4.8931671,52.352278
4.8926194,52.3522065
4.8922863,52.352163
4.9061741,52.336919
4.8912293,52.3517458
4.8912293,52.3517458
4.9059542,52.3368001
4.8909737,52.3521273
4.8897778,52.351969
4.9279252,52.3522995
4.8894869,52.3516257
4.8889507,52.3518599
4.8877394,52.3515632
4.8888384,52.3624499
4.8984562,52.3516926
4.886841,52.3508273
4.8873937,52.3509185
4.8883681,52.3511565
4.8898322,52.3513181
4.8915715,52.3513818
4.8915715,52.3513818
4.8934631,52.3516558
4.8944023,52.3517919
4.8959843,52.3520224
4.896478,52.3522308
4.8970359,52.3521697
4.897289,52.3523544
4.8977232,52.352412
4.8981378,52.3523395
4.8985394,52.3524073
4.8995621,52.3526941
4.900012,52.3526425
4.9006058,52.3527271
4.9017664,52.3530357
4.9022559,52.3531201
4.9028827,52.3531311
4.9028827,52.3531311
4.9362653,52.3569631
4.903069,52.3531827
4.9039854,52.3535291
4.904463,52.3535591
4.9047016,52.3536323
4.9184825,52.3548309
4.9055742,52.3526439
4.9047121,52.3522698
4.9045305,52.3524649
4.9282831,52.3532176
4.9023016,52.3521029
4.9014095,52.3516842
4.9005969,52.3518786
4.9109297,52.3476548
4.9055417,52.3520759
4.9057865,52.3519225
4.9065782,52.3520953
4.9068908,52.352085
4.9079507,52.3523141
4.8979652,52.3518293
4.9058637,52.383498
4.9075223,52.3516888
4.9138434,52.342129
4.9137362,52.3425462
4.9122382,52.3437425
4.9118048,52.3438037
4.8593726,52.3692448
4.8593726,52.3692448
4.9113156,52.3466284
4.9403358,52.3401284
4.9416698,52.3416648
4.8532917,52.3647735
4.9073832,52.3521915
4.8781077,52.3573961
4.9409675,52.3412455
4.940805,52.3407201
4.9402173,52.3406717
4.8532755,52.3652931
4.8532755,52.3652931
4.9394893,52.3401705
4.8795549,52.3690911
4.8527542,52.368903
4.9261582,52.3685316
4.9264272,52.3688522
4.9261626,52.3686968
4.9049188,52.3558154
4.9049188,52.3558154
4.9253191,52.3527788
4.9060682,52.3365877
4.8971279,52.3623655
4.9047703,52.3568342
4.9047703,52.3568342
4.8788392,52.3567201
4.9042222,52.3529602
4.9188642,52.3545249
4.9171472,52.356539
4.9178939,52.3539581
4.9175714,52.3537977
4.9025967,52.3516321
4.9033388,52.3519571
4.9033388,52.3519571
4.9028972,52.3517118
4.9028972,52.3517118
4.9167834,52.3867765
4.897705,52.3513195
4.8527401,52.3685886
4.8978781,52.3512028
4.8964011,52.3516116
4.9256976,52.3686756
4.88888,52.3505269
4.8530193,52.3679728
4.8881413,52.3529921
4.8897858,52.3532273
4.9068078,52.3566816
4.9073693,52.356882
4.9084127,52.3569529
4.9086076,52.3570014
4.9435665,52.3628386
4.908567,52.3564004
4.9084141,52.3557047
4.908878,52.3558166
4.9092729,52.3559119
4.90969,52.3560125
4.852567,52.3504512
4.9114318,52.3564424
4.9140494,52.3570042
4.9234042,52.3566183
4.9254104,52.3687646
4.9148132,52.3557923
4.9250897,52.3688638
4.9160903,52.3568293
4.9159047,52.3568845
4.9233949,52.356614
4.9135186,52.3561227
4.9248895,52.3688769
4.9135982,52.3554887
4.9142783,52.3557913
4.8532832,52.3674413
4.9035321,52.3723022
4.9247297,52.3686671
4.9243968,52.3685855
4.9173991,52.3566902
4.9177433,52.3566765
4.9183463,52.3566588
4.9494987,52.3654307
4.9116919,52.3906643
4.9177609,52.3577034
4.9119334,52.3903123
4.912387,52.3896468
4.7893397,52.3556434
4.9120931,52.3557248
4.9495075,52.3652829
4.8526401,52.3691507
4.9455738,52.3406231
4.907532,52.3453183
4.910425,52.3877168
4.9143467,52.355193
4.9139008,52.355254
4.9136387,52.3551836
4.9131571,52.3553185
4.9125555,52.3556084
4.9242632,52.3683987
4.9393231,52.3395603
4.9239615,52.3683912
4.9239615,52.3683912
4.9073188,52.3566779
4.9073188,52.3566779
4.9257032,52.352541
4.9090543,52.3459872
4.9072366,52.3560995
4.9237919,52.3732714
4.9329026,52.3658268
4.9329026,52.3658268
4.9240518,52.3685568
4.9305665,52.3712551
4.925222,52.3557203
4.8878318,52.3558565
4.9237968,52.3684887
4.9237968,52.3684887
4.9079045,52.3549121
4.9294636,52.3705567
4.9288606,52.3701894
4.9236372,52.3685884
4.9089918,52.3543195
4.9251937,52.3535607
4.9127154,52.3882457
4.962591,52.3628284
4.9122696,52.387712
4.8851146,52.3527351
4.8210847,52.3596851
4.9308322,52.3708236
4.9308322,52.3708236
4.9224141,52.3563519
4.9298709,52.3605436
4.9117941,52.3533738
4.9116158,52.3874814
4.9317906,52.3619458
4.9119043,52.3884099
4.911685,52.3521899
4.911936,52.3521956
4.9113089,52.3520365
4.9598835,52.3014709
4.9365845,52.3626767
4.9123722,52.3515563
4.9122358,52.3514185
4.8924901,52.4179592
4.9119151,52.3505039
4.8973925,52.3698559
4.8928182,52.4181316
4.912033,52.3502886
4.9121623,52.3500291
4.9128918,52.350054
4.9136482,52.3503941
4.9137814,52.3505445
4.9124557,52.4111212
4.9127597,52.3495467
4.9135402,52.3483966
4.9135402,52.3483966
4.9223596,52.3528673
4.9230304,52.3531437
4.9236057,52.3534215
4.9243739,52.3537495
4.9071675,52.3457191
4.9247447,52.3541077
4.9245442,52.3542768
4.9237354,52.3541658
4.9249011,52.3539405
4.8532643,52.3656026
4.8532643,52.3656026
4.9254911,52.3542557
4.9257109,52.3547461
4.9260868,52.3544745
4.9265341,52.3547269
4.9269872,52.3549322
4.9275302,52.3551744
4.8529263,52.3658988
4.8529263,52.3658988
4.8967224,52.3568921
4.9115178,52.3894826
4.9109252,52.3898855
4.9275429,52.3526069
4.8972362,52.3570346
4.8831023,52.3703804
4.9109703,52.389482
4.8523128,52.3583464
4.9416673,52.3491815
4.9105073,52.3887693
4.888273,52.3669689
4.9114684,52.388641
4.8903016,52.3513711
4.8919558,52.3514374
4.9355832,52.3567052
4.9123706,52.3523497
4.9223599,52.3455451
4.8929184,52.3515767
4.9401022,52.3687131
4.8987451,52.3570846
4.8888012,52.3512017
4.9135233,52.3414615
4.9143052,52.392139
4.890902,52.3513018
4.8878872,52.3509695
4.938134,52.3592724
4.9048547,52.3524782
4.9237712,52.368908
4.8715233,52.3652823
4.9026539,52.3525837
4.9026539,52.3525837
4.9284184,52.3688527
4.892367,52.3514969
4.9380867,52.3589707
4.8953803,52.3520727
4.8939647,52.3518671
4.9048219,52.3528481
4.903785,52.3522532
4.9020981,52.3520006
4.9020981,52.3520006
4.9007994,52.35181
4.9102691,52.3884146
4.9063595,52.3519692
4.9139357,52.3499827
4.9003483,52.3522286
4.9406134,52.3619746
4.8993758,52.3521162
4.8992287,52.3517904
4.9108428,52.3883075
4.8870803,52.3531877
4.8520714,52.3657911
4.877098,52.3723703
4.877098,52.3723703
4.9242107,52.3692145
4.8516271,52.3667585
4.9014237,52.35248
4.9119626,52.3880735
4.9039807,52.352351
4.9100827,52.3881678
4.9034121,52.3527338
4.8867388,52.3525581
4.8844599,52.3524975
4.8844599,52.3524975
4.8852189,52.3525285
4.8912271,52.3510793
4.8894513,52.3511042
4.8907392,52.3508341
4.8890967,52.3510354
4.9128283,52.351728
4.9050121,52.3538084
4.9037498,52.3533719
4.902171,52.3525244
4.9265563,52.3560924
4.9354393,52.3484631
4.9237125,52.3550547
4.9165059,52.3640136
4.9167377,52.3640537
4.9223689,52.3457086
4.9281632,52.3691316
4.9079053,52.3906033
4.8701769,52.3683316
4.8991205,52.353377
4.9004046,52.3536093
4.9011984,52.3537474
4.9031589,52.3543005
4.9036396,52.3542791
4.9047362,52.3547443
4.9055557,52.3549864
4.9268135,52.3660579
4.9268135,52.3660579
4.9251374,52.3598897
4.9254751,52.3601305
4.8831209,52.3485278
4.8520292,52.3579135
4.8519853,52.3577801
4.9239403,52.3631113
4.9419208,52.3687304
4.9258054,52.3558786
4.9067481,52.3487278
4.9019188,52.3525611
4.9262403,52.356667
4.9078791,52.3572407
4.8843154,52.3830138
4.9071822,52.3586616
4.9254526,52.3559038
4.88766,52.3741855
4.8874382,52.3738177
4.8986372,52.3556786
4.9018758,52.3573667
4.9016104,52.3564253
4.9068349,52.4002846
4.9041138,52.3571347
4.9243499,52.3690745
4.8948803,52.3548242
4.8973375,52.3553693
4.8981046,52.3557263
4.8985865,52.355051
4.8988456,52.3547125
4.8990452,52.354905
4.9027778,52.3562006
4.9025307,52.3566879
4.8994214,52.3550204
4.9032276,52.3536337
4.9245679,52.3555848
4.8937082,52.3546264
4.8961056,52.3569995
4.8571487,52.3571994
4.8566205,52.3570653
4.8964278,52.3557847
4.8946048,52.3553433
4.9046566,52.3571085
4.9248997,52.3557563
4.9228932,52.3561539
4.8879285,52.3562926
4.9219599,52.3559678
4.901055,52.352419
4.8876497,52.35531
4.8914088,52.3566942
4.9257521,52.3564764
4.9243205,52.3553842
4.9396036,52.3686789
4.8914016,52.3556947
4.8914213,52.3547667
4.8923778,52.3548408
4.9241183,52.3552355
4.9053114,52.3513824
4.7977849,52.3783067
4.9088546,52.345122
4.8938775,52.3538011
4.890191,52.3574722
4.8898391,52.3538639
4.9223976,52.3562226
4.9246137,52.3689936
4.9246568,52.3552819
4.8871408,52.3623002
4.899206,52.3539802
4.9132093,52.3410958
4.9124817,52.3405866
4.8991685,52.3529559
4.9003617,52.3531473
4.9014219,52.3533233
4.8869904,52.3544972
4.9299118,52.369724
4.9238177,52.3556417
4.9057267,52.3544249
4.9315701,52.3710257
4.9249075,52.3563601
4.8722725,52.3576121
4.9417858,52.3621372
4.8734587,52.3628761
4.903653,52.3528405
4.9310529,52.3713655
4.9238275,52.3559717
4.9238386,52.3549199
4.9241134,52.3548823
4.9407609,52.3391319
4.9229095,52.3558293
4.8701957,52.3524978
4.9411724,52.3395897
4.8540434,52.3657056
4.924098,52.3554921
4.9233052,52.3555503
4.9231701,52.3552402
4.9276427,52.3524755
4.8535556,52.3918769
4.9125716,52.3559741
4.8736689,52.3534791
4.9125524,52.3889065
4.9145015,52.3560545
4.8740144,52.3534656
4.9144986,52.3561987
4.9113284,52.3885452
4.9150499,52.3560824
4.9111753,52.3400504
4.9098046,52.3397417
4.8868403,52.3513692
4.8868435,52.3511833
4.9255442,52.3556837
4.8742146,52.3536417
4.9249326,52.3552583
4.8251591,52.342626
4.9220676,52.3544902
4.9223451,52.3543665
4.9212777,52.3539035
4.9246512,52.3545971
4.910592,52.3888996
4.9381724,52.3581339
4.9216414,52.3546606
4.9211146,52.3544966
4.9233212,52.3550771
4.9260712,52.3552814
4.9385019,52.3582061
4.9264896,52.3554166
4.9273052,52.355669
4.9209705,52.3539137
4.9100966,52.387988
4.8250496,52.3425305
4.9231935,52.3537093
4.9386957,52.3656249
4.8975693,52.3530867
4.9253701,52.3548482
4.9379552,52.3656738
4.925764,52.3551471
4.9267502,52.3553853
4.9215749,52.3554068
4.9208417,52.3550944
4.924282,52.3544331
4.92311,52.3539093
4.9228194,52.3539363
4.9212456,52.3546659
4.9215512,52.3550998
4.922179,52.3536347
4.8996496,52.3517478
4.8730212,52.3529235
4.9223621,52.3541485
4.9224976,52.3549207
4.9207945,52.3537672
4.9304765,52.3619558
4.8658822,52.3527079
4.8666396,52.3524296
4.8666396,52.3524296
4.9205621,52.3543277
4.8674335,52.3526192
4.8674335,52.3526192
4.9085217,52.3865751
4.9230486,52.3551094
4.8294292,52.4111175
4.9195391,52.3538824
4.919316,52.3535798
4.919316,52.3535798
4.9200806,52.3544324
4.9324169,52.3668298
4.8593772,52.3787451
4.8660739,52.3533797
4.9198894,52.354513
4.8680304,52.3532357
4.8682489,52.3528666
4.9197083,52.3548266
4.9595857,52.301287
4.9053859,52.3523538
4.9201755,52.3539559
4.938048,52.3655266
4.9379578,52.3653777
4.9104968,52.3439893
4.9097158,52.3442045
4.908731,52.3442604
4.9380542,52.3649625
4.9151234,52.402468
4.8790503,52.3780746
4.8790503,52.3780746
4.9124216,52.3458857
4.937966,52.3648581
4.9129684,52.3440606
4.9127419,52.3445556
4.9128442,52.3438398
4.912082,52.3895935
4.868957,52.380714
4.9078653,52.3513629
4.9013325,52.3515627
4.9003752,52.3512459
4.9114403,52.389633
4.9188955,52.3534919
4.9075772,52.3515484
4.943637,52.3687445
4.8795997,52.3789454
4.895842,52.3515314
4.8990778,52.3516893
4.8990327,52.3511302
4.8984436,52.3510524
4.8988388,52.3512521
4.9066545,52.3514197
4.8977933,52.3510729
4.8943384,52.3513248
4.8945969,52.3517348
4.9120847,52.3438582
4.9438939,52.3642648
4.8757171,52.3718404
4.8757171,52.3718404
4.8758871,52.3716006
4.8758871,52.3716006
4.8760366,52.3713796
4.8760366,52.3713796
4.8762177,52.3711339
4.8762177,52.3711339
4.8771704,52.369752
4.8771704,52.369752
4.8773301,52.3695277
4.8773301,52.3695277
4.877488,52.3692716
4.877488,52.3692716
4.8776109,52.3691268
4.8776109,52.3691268
4.8776109,52.3691268
4.8783646,52.3685245
4.8783646,52.3685245
4.8787429,52.3680051
4.8787429,52.3680051
4.8788093,52.3674741
4.8788093,52.3674741
4.8791122,52.3671341
4.8791122,52.3671341
4.8791122,52.3671341
4.8791122,52.3671341
4.8578918,52.371957
4.8246769,52.3424724
4.8697329,52.3715116
4.8578222,52.3724346
4.8888707,52.3492344
4.8890439,52.3487125
4.8887519,52.3489794
4.889965,52.3489774
4.8909011,52.3490047
4.9932057,52.3929983
4.8794442,52.3665669
4.8794442,52.3665669
4.9158416,52.3916182
4.8550075,52.3534887
4.8595862,52.3719988
4.8595862,52.3719988
4.807569,52.4048311
4.9118962,52.38822
4.8462265,52.3395161
4.8462557,52.3393113
4.8463156,52.3388665
4.8463486,52.3386435
4.8465769,52.3382617
4.8696311,52.371696
4.8693703,52.3716397
4.8504454,52.3584773
4.8594007,52.3635115
4.8702587,52.3763579
4.937384,52.3572696
4.8833356,52.3533348
4.890878,52.3689546
4.8850815,52.3757775
4.8857957,52.3575965
4.8844766,52.3577161
4.8839854,52.357255
4.8772218,52.3536421
4.8952276,52.3570492
4.8921659,52.3557246
4.8784552,52.3692544
4.8630938,52.3537241
4.9424401,52.3593874
4.8248135,52.3879394
4.8248135,52.3879394
4.9012326,52.3521249
4.8517695,52.3670936
4.8560902,52.3496174
4.8560902,52.3496174
4.9172406,52.3545379
4.900917,52.3576511
4.919681,52.3516161
4.859587,52.3635833
4.9301646,52.3474806
4.8972601,52.3524848
4.8990895,52.4139135
4.8765909,52.392632
4.8987332,52.4140399
4.8753068,52.3924799
4.8748458,52.3927523
4.8986684,52.4142189
4.8982997,52.4143485
4.8860054,52.3783013
4.9185079,52.3511514
4.9442148,52.3610862
4.923169,52.3869384
4.8958119,52.3482407
4.8811036,52.3529533
4.8740865,52.3638309
4.8973061,52.3508229
4.8968836,52.3507599
4.8962705,52.3507497
4.8277454,52.3573202
4.9168247,52.3853184
4.9183792,52.3874739
4.9189297,52.3877218
4.9198142,52.3865821
4.9214848,52.3874102
4.9204667,52.3862518
4.9197955,52.3870758
4.9043299,52.3518045
4.8962603,52.3514783
4.8972079,52.3517264
4.879126,52.3708858
4.8841055,52.3804498
4.8817146,52.3803646
4.920634,52.3521044
4.9198868,52.3521295
4.8917832,52.3508993
4.8917799,52.3505446
4.8913344,52.3502566
4.8913344,52.3502566
4.891279,52.3498343
4.891279,52.3498343
4.8278234,52.3574239
4.89162,52.3490732
4.89162,52.3490732
4.8914947,52.3487762
4.8914947,52.3487762
4.9661014,52.2988676
4.9259232,52.3569398
4.966404,52.2989837
4.8570258,52.3790242
4.8570258,52.3790242
4.8842714,52.3779936
4.8930781,52.3505991
4.9666648,52.2990468
4.8939791,52.3504662
4.8591216,52.3715286
4.8591216,52.3715286
4.8947648,52.3507364
4.8945356,52.3510019
4.9187326,52.3858456
4.8881869,52.3693799
4.8870215,52.3693262
4.8553907,52.3712737
4.8916693,52.3769335
4.8654522,52.361512
4.9070691,52.3511027
4.9140172,52.3535555
4.8920261,52.3483904
4.8925033,52.3483664
4.8929845,52.3483418
4.8933897,52.3802965
4.9132691,52.3961744
4.8573699,52.3507327
4.7760371,52.3666278
4.9242253,52.3561875
4.9238508,52.3565512
4.9227069,52.3563377
4.9201054,52.3518665
4.879402,52.3654176
4.8818901,52.3724823
4.8816742,52.3700598
4.8788227,52.3721678
4.8769661,52.3709966
4.8782777,52.372108
4.8766456,52.3714508
4.8229546,52.387923
4.8229546,52.387923
4.8733699,52.3684517
4.9204931,52.3524044
4.9240042,52.3582748
4.8502392,52.3587026
4.8497659,52.358687
4.8750007,52.37236
4.903008,52.3569688
4.8793399,52.3736561
4.905214,52.3351324
4.905214,52.3351324
4.8810828,52.3741359
4.8773928,52.3768453
4.8769529,52.3761201
4.902664,52.3740053
4.8906871,52.4155043
4.8577351,52.3767984
4.8577351,52.3767984
4.8581312,52.3766831
4.8581312,52.3766831
4.8583305,52.3748827
4.8583305,52.3748827
4.8972802,52.3738461
4.8975908,52.3737672
4.9310215,52.3674137
4.8989694,52.3747049
4.8528587,52.3590104
4.8525193,52.3590041
4.8730165,52.3706767
4.8735821,52.3703857
4.8731288,52.3703311
4.9040942,52.3544151
4.9044933,52.3545334
4.9051624,52.354736
4.9318933,52.3648515
4.9325195,52.3647827
4.9334565,52.3647726
4.9338529,52.3647766
4.9049017,52.3348123
4.9049017,52.3348123
4.9034423,52.3339583
4.9012345,52.3339429
4.8995029,52.3338509
4.9055266,52.364951
4.9055266,52.364951
4.9055266,52.364951
4.8976689,52.332065
4.8981823,52.3307697
4.8982461,52.3300681
4.8973608,52.3290081
4.8962202,52.3276209
4.895642,52.3263351
4.8948995,52.3250168
4.895034,52.3225304
4.8803883,52.3738941
4.8769887,52.368459
4.8764669,52.3747869
4.9220886,52.3457084
4.8812526,52.3754201
4.8759629,52.3739315
4.8800284,52.3769455
4.8818818,52.3772036
4.9058154,52.3641731
4.8820335,52.377451
4.8818141,52.3807693
4.9227294,52.344481
4.8845609,52.3793548
4.883143,52.3527701
4.883143,52.3527701
4.8729279,52.3779856
4.8510023,52.3769697
4.9063111,52.3636725
4.9063111,52.3636725
4.9063111,52.3636725
4.9063111,52.3636725
4.9063111,52.3636725
4.9418774,52.363489
4.8810958,52.3798196
4.8842064,52.3865942
4.8857774,52.390071
4.8871587,52.3874995
4.8840799,52.381657
4.9082495,52.360374
4.8630078,52.3605991
4.8630078,52.3605991
4.8630078,52.3605991
4.8630078,52.3605991
4.8630078,52.3605991
4.8697675,52.3522602
4.8692632,52.3521276
4.9051665,52.335311
4.9051665,52.335311
4.9234142,52.3718252
4.9094729,52.3867373
4.9097288,52.3869221
4.9090796,52.3866931
4.8488664,52.3766804
4.9134774,52.388354
4.9291147,52.3553422
4.882303,52.3775712
4.8806732,52.3772367
4.9291307,52.3543561
4.9286519,52.3539701
4.9282185,52.3538856
4.9284886,52.3532094
4.9273171,52.3524897
4.9292443,52.3537689
4.8113058,52.3777419
4.8681268,52.382051
4.8673863,52.3819691
4.9236614,52.3719785
4.93186,52.3532176
4.9320671,52.3526637
4.9320671,52.3526637
4.9328484,52.3524315
4.9328484,52.3524315
4.9328484,52.3524315
4.9328484,52.3524315
4.9335775,52.351721
4.9335775,52.351721
4.9342079,52.3513297
4.9342079,52.3513297
4.8621432,52.3950482
4.9353795,52.3504877
4.9353795,52.3504877
4.935697,52.3502906
4.935697,52.3502906
4.9358529,52.3455148
4.9370433,52.3495977
4.9370433,52.3495977
4.9373652,52.3493975
4.9373652,52.3493975
4.883609,52.3772951
4.9374156,52.3486936
4.93711,52.3486316
4.9367394,52.3488087
4.9373395,52.3483322
4.9386036,52.3477501
4.9412471,52.3470134
4.9418307,52.3466489
4.9429223,52.3459604
4.9440466,52.3452549
4.9451676,52.3445483
4.9457281,52.3441981
4.9415711,52.3483598
4.9403835,52.3478833
4.9403835,52.3478833
4.9394767,52.3480504
4.9394767,52.3480504
4.939209,52.3482534
4.939209,52.3482534
4.9385883,52.3486359
4.9358499,52.3511653
4.9358499,52.3511653
4.9224613,52.3445464
4.9222608,52.3446729
4.936654,52.3518832
4.936654,52.3518832
4.922138,52.3448341
4.9119381,52.3844057
4.9319867,52.3544712
4.9313687,52.3541076
4.930853,52.3539486
4.9314918,52.3543212
4.9316856,52.3547353
4.9312183,52.3547923
4.9311823,52.3550576
4.930686,52.3551498
4.9303852,52.3555654
4.9299814,52.3557119
4.9297648,52.3556351
4.9035926,52.3827509
4.9316435,52.356137
4.9333192,52.3553888
4.9336461,52.3554357
4.9341073,52.3558468
4.9344387,52.3559483
4.9353596,52.3565747
4.9351201,52.3569923
4.9351201,52.3569923
4.938889,52.3562918
4.9395544,52.355948
4.924828,52.354553
4.9085762,52.3604567
4.9419223,52.3581995
4.9320235,52.3562272
4.9277441,52.3546998
4.9274822,52.3545739
4.9272585,52.3544682
4.926758,52.3543193
4.9278587,52.3541849
4.9270361,52.3540538
4.9267243,52.3535544
4.9276727,52.3535139
4.9275688,52.3533503
4.9271254,52.3530831
4.9261046,52.3533011
4.9252453,52.3537901
4.9246958,52.3533374
4.9241673,52.3530981
4.9230618,52.3526203
4.9223546,52.3524841
4.9214557,52.351856
4.9206568,52.3517393
4.9195233,52.3510567
4.9237801,52.3721235
4.923659,52.3722288
4.9448554,52.3656852
4.8791402,52.3658494
4.8793596,52.3709476
4.8491999,52.3587277
4.9144002,52.3487823
4.9144002,52.3487823
4.8218446,52.3879149
4.8218446,52.3879149
4.9125358,52.3970908
4.914524,52.3461453
4.8826824,52.3718995
4.8825435,52.3718032
4.9203207,52.4026706
4.8826337,52.377084
4.9200924,52.4027313
4.8564389,52.3792245
4.8564389,52.3792245
4.8556455,52.3799057
4.8556455,52.3799057
4.8745705,52.3923744
4.9209088,52.3429263
4.9219455,52.34245
4.9225751,52.342164
4.9225038,52.3424461
4.9228945,52.3423445
4.9234274,52.3427745
4.9248858,52.3435515
4.9239389,52.3429466
4.9243917,52.3425418
4.9241157,52.3424886
4.9235504,52.3420366
4.9231008,52.3421647
4.9233983,52.3420059
4.9241031,52.3418016
4.9247556,52.3420757
4.924879,52.3422627
4.9253442,52.3425152
4.9262521,52.3429322
4.9255311,52.3433795
4.9249801,52.343722
4.9255828,52.3439699
4.9081805,52.3544471
4.9208833,52.3493716
4.9163842,52.361758
4.9258986,52.3538473
4.9263761,52.3540837
4.895448,52.3506247
4.9295739,52.3382131
4.911863,52.3402799
4.9104297,52.3398839
4.9241343,52.3722957
4.9108621,52.3949057
4.9008845,52.369286
4.9081299,52.3902461
4.8865917,52.3894742
4.9109991,52.3917235
4.9239057,52.3724349
4.9294476,52.337952
4.8203735,52.3553333
4.9244093,52.3724644
4.8896541,52.3872709
4.9217122,52.3560192
4.9202779,52.3557387
4.9204688,52.355243
4.8950867,52.3768601
4.9241877,52.3725998
4.9438625,52.3595107
4.8206121,52.3879053
4.8206121,52.3879053
4.9367487,52.3660387
4.8801598,52.3763862
4.8647965,52.3641527
4.8575785,52.3577126
4.8558249,52.3568408
4.8906599,52.3689006
4.8514891,52.3718136
4.9121422,52.353416
4.9482118,52.39002
4.9496199,52.3901744
4.9502228,52.3902612
4.9509628,52.3905721
4.9131718,52.4006798
4.9139221,52.4008625
4.9147666,52.4010583
4.9155328,52.4011135
4.9161142,52.4009645
4.9166802,52.4008471
4.9174193,52.4006627
4.9182636,52.4004685
4.9189676,52.4002955
4.9206352,52.3997473
4.9212626,52.3993824
4.9220646,52.399548
4.8492043,52.3585423
4.8056725,52.3690923
4.9213515,52.3992263
4.9216364,52.3989121
4.9221096,52.3984039
4.9226546,52.3978754
4.922781,52.3974813
4.9231173,52.3970767
4.9232943,52.396682
4.9234253,52.3960543
4.9236011,52.3956566
4.9236117,52.3954499
4.9240675,52.3427721
4.9242886,52.3932552
4.9243968,52.3928175
4.9245056,52.3923543
4.9246094,52.3919225
